,post_cum_y,preds,post_preds,post_preds_lower,post_preds_upper,preds_lower,preds_upper,post_cum_pred,post_cum_pred_lower,post_cum_pred_upper,point_effects,point_effects_lower,point_effects_upper,post_cum_effects,post_cum_effects_lower,post_cum_effects_upper
2015-12-13,,111.52833080130988,,,,102.38237260158296,120.6742890010368,,,,-2.5283308013098775,-11.674289001036797,6.617627398417042,,,
2015-12-20,,111.34237405219257,,,,102.21901522462097,120.46573287976415,,,,1.157625947807432,-7.965732879764147,10.280984775379025,,,
2015-12-27,,117.32529558909827,,,,108.22147533459562,126.42911584360093,,,,-7.325295589098275,-16.429115843600925,1.778524665404376,,,
2016-01-03,,114.88179582744985,,,,105.79501951523687,123.96857213966283,,,,0.11820417255015059,-8.968572139662825,9.204980484763126,,,
2016-01-10,,110.95365925791486,,,,101.88186702002888,120.02545149580087,,,,1.5463407420851354,-7.525451495800866,10.618132979971122,,,
2016-01-17,,111.04387122221837,,,,101.98534259384768,120.10239985058907,,,,3.956128777781629,-5.102399850589066,13.014657406152324,,,
2016-01-24,,111.26375045621842,,,,102.21703381175504,120.31046710068178,,,,1.7362495437815824,-7.310467100681777,10.782966188244956,,,
2016-01-31,,111.35596542673142,,,,102.31982485582704,120.3921059976358,,,,2.644034573268584,-6.392105997635795,11.680175144172964,,,
2016-02-07,,107.5551310615181,,,,98.52850575555567,116.58175636748054,,,,17.444868938481903,8.418243632519463,26.47149424444433,,,
2016-02-14,,108.40804131311748,,,,99.3900140851722,117.42606854106275,,,,6.591958686882521,-2.4260685410627474,15.609985914827803,,,
2016-02-21,,108.71837263634282,,,,99.70814521547683,117.72860005720882,,,,1.2816273636571793,-7.728600057208823,10.291854784523167,,,
2016-02-28,,108.77659276925341,,,,99.77346619163293,117.77971934687389,,,,1.223407230746588,-7.77971934687389,10.226533808367066,,,
2016-03-06,,108.83032526776032,,,,99.83368415254482,117.82696638297583,,,,5.1696747322396845,-3.826966382975826,14.16631584745518,,,
2016-03-13,,109.54217560363296,,,,100.55147542506104,118.53287578220487,,,,5.4578243963670445,-3.5328757822048686,14.448524574938958,,,
2016-03-20,,113.21092534621961,,,,104.22568204174567,122.19616865069355,,,,5.789074653780389,-3.1961686506935507,14.77431795825433,,,
2016-03-27,,114.42697972152781,,,,105.44676113955343,123.4071983035022,,,,0.5730202784721854,-8.407198303502199,9.55323886044657,,,
2016-04-03,,113.4654985208993,,,,104.48991733053107,122.44107971126753,,,,4.5345014791006975,-4.441079711267534,13.510082669468929,,,
2016-04-10,,109.70260570353828,,,,100.73131347622814,118.67389793084844,,,,3.297394296461718,-5.67389793084844,12.268686523771862,,,
2016-04-17,,109.82501518262575,,,,100.85769742057971,118.79233294467178,,,,1.174984817374252,-7.792332944671784,10.142302579420289,,,
2016-04-24,,109.86763115198556,,,,100.90400308711553,118.83125921685561,,,,3.132368848014437,-5.831259216855614,12.095996912884473,,,
2016-05-01,,109.97875448913436,,,,101.01855751344665,118.93895146482207,,,,5.02124551086564,-3.9389514648220683,13.981442486553348,,,
2016-05-08,,114.08857672430997,,,,105.13157534106946,123.04557810755048,,,,1.9114232756900265,-7.045578107550483,10.868424658930536,,,
2016-05-15,,115.1375069002988,,,,106.1834861072927,124.09152769330491,,,,4.862493099701197,-4.091527693304911,13.816513892707306,,,
