,std_nb,date,median_price
2153,Glen Park,2017-07-16,122.33333333333333
2154,Glen Park,2017-07-23,120.33333333333334
2155,Glen Park,2017-07-30,100.0
2156,Glen Park,2017-08-06,118.75
2157,Glen Park,2017-08-13,120.0
2158,Glen Park,2017-08-20,120.0
2159,Glen Park,2017-08-27,113.33333333333333
2160,Glen Park,2017-09-03,113.33333333333333
2161,Glen Park,2017-09-10,129.0
2162,Glen Park,2017-09-17,100.0
2163,Glen Park,2017-09-24,100.0
2164,Glen Park,2017-10-01,100.0
2165,Glen Park,2017-10-08,100.0
2166,Glen Park,2017-10-15,100.0
2167,Glen Park,2017-10-22,100.0
2168,Glen Park,2017-10-29,100.0
2169,Glen Park,2017-11-05,100.0
2170,Glen Park,2017-11-12,97.0
2171,Glen Park,2017-11-19,100.0
2172,Glen Park,2017-11-26,100.0
2173,Glen Park,2017-12-03,105.0
2174,Glen Park,2017-12-10,100.0
2175,Glen Park,2017-12-17,100.0
2176,Glen Park,2017-12-24,105.0
2177,Glen Park,2017-12-31,103.0
2178,Glen Park,2018-01-07,99.0
2179,Glen Park,2018-01-14,95.5
2180,Glen Park,2018-01-21,93.33333333333333
2181,Glen Park,2018-01-28,100.0
2182,Glen Park,2018-02-04,95.0
2183,Glen Park,2018-02-11,95.0
2184,Glen Park,2018-02-18,93.0
2185,Glen Park,2018-02-25,93.0
2186,Glen Park,2018-03-04,93.0
2187,Glen Park,2018-03-11,91.5
2188,Glen Park,2018-03-18,88.33333333333333
2189,Glen Park,2018-03-25,85.0
2190,Glen Park,2018-04-01,90.0
2191,Glen Park,2018-04-08,83.0
2192,Glen Park,2018-04-15,90.0
2193,Glen Park,2018-04-22,99.0
2194,Glen Park,2018-04-29,99.0
2195,Glen Park,2018-05-06,99.0
2196,Glen Park,2018-05-13,99.0
2197,Glen Park,2018-05-20,100.0
2198,Glen Park,2018-05-27,100.0
2199,Glen Park,2018-06-03,100.0
2200,Glen Park,2018-06-10,90.0
2201,Glen Park,2018-06-17,100.0
2202,Glen Park,2018-06-24,100.0
2203,Glen Park,2018-07-01,100.0
2204,Glen Park,2018-07-08,107.5
2205,Glen Park,2018-07-15,109.0
2206,Glen Park,2018-07-22,110.0
2207,Glen Park,2018-07-29,110.0
2208,Glen Park,2018-08-05,109.5
2209,Glen Park,2018-08-12,114.25
2210,Glen Park,2018-08-19,110.5
2211,Glen Park,2018-08-26,110.0
2212,Glen Park,2018-09-02,110.0
2213,Glen Park,2018-09-09,110.0
2214,Glen Park,2018-09-16,110.0
2215,Glen Park,2018-09-23,110.0
2216,Glen Park,2018-09-30,110.0
2217,Glen Park,2018-10-07,110.0
2218,Glen Park,2018-10-14,118.0
2219,Glen Park,2018-10-21,115.0
2220,Glen Park,2018-10-28,119.0
2221,Glen Park,2018-11-04,118.0
2222,Glen Park,2018-11-11,109.0
2223,Glen Park,2018-11-18,118.0
2224,Glen Park,2018-11-25,118.0
2225,Glen Park,2018-12-02,110.0
2226,Glen Park,2018-12-09,110.0
2227,Glen Park,2018-12-16,109.0
2228,Glen Park,2018-12-23,110.0
2229,Glen Park,2018-12-30,118.0
2230,Glen Park,2019-01-06,118.0
2231,Glen Park,2019-01-13,109.0
2232,Glen Park,2019-01-20,100.0
2233,Glen Park,2019-01-27,100.0
2234,Glen Park,2019-02-03,100.0
2235,Glen Park,2019-02-10,94.0
2236,Glen Park,2019-02-17,81.25
2237,Glen Park,2019-02-24,86.66666666666667
2238,Glen Park,2019-03-03,86.66666666666667
2239,Glen Park,2019-03-10,80.0
2240,Glen Park,2019-03-17,80.0
2241,Glen Park,2019-03-24,87.0
2242,Glen Park,2019-03-31,80.0
2243,Glen Park,2019-04-07,80.0
2244,Glen Park,2019-04-14,80.0
2245,Glen Park,2019-04-21,82.83333333333334
2246,Glen Park,2019-04-28,80.0
2247,Glen Park,2019-05-05,80.0
2248,Glen Park,2019-05-12,98.0
2249,Glen Park,2019-05-19,80.0
2250,Glen Park,2019-05-26,90.0
2251,Glen Park,2019-06-02,82.5
2252,Glen Park,2019-06-09,82.5
2253,Glen Park,2019-06-16,95.0
2254,Glen Park,2019-06-23,90.0
2255,Glen Park,2019-06-30,95.0
2256,Glen Park,2019-07-07,99.5
2257,Glen Park,2019-07-14,100.0
2258,Glen Park,2019-07-21,100.0
2259,Glen Park,2019-07-28,100.0
2260,Glen Park,2019-08-04,100.0
2261,Glen Park,2019-08-11,99.0
2262,Glen Park,2019-08-18,92.0
2263,Glen Park,2019-08-25,100.0
2264,Glen Park,2019-09-01,100.0
2265,Glen Park,2019-09-08,100.0
2266,Glen Park,2019-09-15,100.0
2267,Glen Park,2019-09-22,100.0
2268,Glen Park,2019-09-29,100.0
2269,Glen Park,2019-10-06,99.0
2270,Golden Gate Park,2015-05-10,112.0
2271,Golden Gate Park,2015-05-17,112.0
2272,Golden Gate Park,2015-05-24,107.5
2273,Golden Gate Park,2015-05-31,114.0
2274,Golden Gate Park,2015-06-07,112.0
2275,Golden Gate Park,2015-06-14,135.5
2276,Golden Gate Park,2015-06-21,114.0
2277,Golden Gate Park,2015-06-28,112.0
2278,Golden Gate Park,2015-07-05,114.0
2279,Golden Gate Park,2015-07-12,112.0
2280,Golden Gate Park,2015-07-19,112.0
2281,Golden Gate Park,2015-07-26,112.0
2282,Golden Gate Park,2015-08-02,112.0
2283,Golden Gate Park,2015-09-13,155.0
2284,Golden Gate Park,2015-09-20,144.0
2285,Golden Gate Park,2015-09-27,144.0
2286,Golden Gate Park,2015-10-04,155.0
2287,Golden Gate Park,2015-10-11,150.0
2288,Golden Gate Park,2015-10-18,150.0
2289,Golden Gate Park,2015-10-25,150.0
2290,Golden Gate Park,2015-11-01,150.0
2291,Golden Gate Park,2015-11-08,144.0
2292,Golden Gate Park,2015-11-15,144.0
2293,Golden Gate Park,2015-11-22,144.0
2294,Golden Gate Park,2015-11-29,144.0
2295,Golden Gate Park,2015-12-06,144.0
2296,Golden Gate Park,2015-12-13,140.0
2297,Golden Gate Park,2015-12-20,125.0
2298,Golden Gate Park,2015-12-27,125.0
2299,Golden Gate Park,2016-01-03,157.0
2300,Golden Gate Park,2016-01-10,150.0
2301,Golden Gate Park,2016-01-17,152.5
2302,Golden Gate Park,2016-01-24,152.5
2303,Golden Gate Park,2016-01-31,152.5
2304,Golden Gate Park,2016-02-07,195.0
2305,Golden Gate Park,2016-02-14,155.0
2306,Golden Gate Park,2016-02-21,155.0
2307,Golden Gate Park,2016-02-28,155.0
2308,Golden Gate Park,2016-03-06,155.0
2309,Golden Gate Park,2016-03-13,155.0
2310,Golden Gate Park,2016-03-20,155.0
2311,Golden Gate Park,2016-03-27,155.0
2312,Golden Gate Park,2016-04-03,155.0
2313,Golden Gate Park,2016-04-10,162.5
2314,Golden Gate Park,2016-04-17,155.0
2315,Golden Gate Park,2016-04-24,155.0
2316,Golden Gate Park,2016-05-01,155.0
2317,Golden Gate Park,2016-05-08,146.0
2318,Golden Gate Park,2016-05-15,155.0
2319,Golden Gate Park,2016-05-22,155.0
2320,Golden Gate Park,2016-05-29,153.5
2321,Golden Gate Park,2016-06-05,155.0
2322,Golden Gate Park,2016-06-12,155.0
2323,Golden Gate Park,2016-06-19,151.5
2324,Golden Gate Park,2016-06-26,148.0
2325,Golden Gate Park,2016-07-03,153.16666666666669
2326,Golden Gate Park,2016-07-10,155.0
2327,Golden Gate Park,2016-07-17,147.5
2328,Golden Gate Park,2016-07-24,153.33333333333334
2329,Golden Gate Park,2016-07-31,154.16666666666669
2330,Golden Gate Park,2016-08-07,150.0
2331,Golden Gate Park,2016-08-14,155.0
2332,Golden Gate Park,2016-08-21,155.0
2333,Golden Gate Park,2016-08-28,155.0
2334,Golden Gate Park,2016-09-04,155.0
2335,Golden Gate Park,2016-09-11,149.0
2336,Golden Gate Park,2016-09-18,149.0
2337,Golden Gate Park,2016-09-25,100.0
2338,Golden Gate Park,2016-10-02,95.0
2339,Golden Gate Park,2016-10-09,101.0
2340,Golden Gate Park,2016-10-16,95.0
2341,Golden Gate Park,2016-10-23,125.0
2342,Golden Gate Park,2016-10-30,127.5
2343,Golden Gate Park,2016-11-06,95.0
2344,Golden Gate Park,2016-11-13,95.0
2345,Golden Gate Park,2016-11-20,95.0
2346,Golden Gate Park,2016-11-27,95.0
2347,Golden Gate Park,2016-12-04,95.0
2348,Golden Gate Park,2016-12-11,117.5
2349,Golden Gate Park,2016-12-18,117.5
2350,Golden Gate Park,2016-12-25,117.5
2351,Golden Gate Park,2017-01-01,117.5
2352,Golden Gate Park,2017-01-08,95.0
2353,Golden Gate Park,2017-01-15,95.0
2354,Golden Gate Park,2017-01-22,95.0
2355,Golden Gate Park,2017-01-29,95.0
2356,Golden Gate Park,2017-02-05,95.0
2357,Golden Gate Park,2017-02-12,95.0
2358,Golden Gate Park,2017-02-19,95.0
2359,Golden Gate Park,2017-02-26,95.0
2360,Golden Gate Park,2017-03-05,95.0
2361,Golden Gate Park,2017-03-12,96.66666666666667
2362,Golden Gate Park,2017-03-19,96.66666666666667
2363,Golden Gate Park,2017-03-26,96.66666666666667
2364,Golden Gate Park,2017-04-02,96.66666666666667
2365,Golden Gate Park,2017-04-09,95.0
2366,Golden Gate Park,2017-04-16,95.0
2367,Golden Gate Park,2017-04-23,95.0
2368,Golden Gate Park,2017-04-30,95.0
2369,Golden Gate Park,2017-05-07,94.16666666666666
2370,Golden Gate Park,2017-05-14,92.5
2371,Golden Gate Park,2017-05-21,92.5
2372,Golden Gate Park,2017-05-28,92.5
2373,Golden Gate Park,2017-06-04,92.5
2374,Golden Gate Park,2017-06-11,107.5
2375,Golden Gate Park,2017-06-18,107.5
2376,Golden Gate Park,2017-06-25,107.5
2377,Golden Gate Park,2017-07-02,129.5
2378,Golden Gate Park,2017-07-09,129.5
2379,Golden Gate Park,2017-07-16,136.16666666666669
2380,Golden Gate Park,2017-07-23,124.0
2381,Golden Gate Park,2017-07-30,132.0
2382,Golden Gate Park,2017-08-06,148.33333333333334
2383,Golden Gate Park,2017-08-13,250.0
2384,Golden Gate Park,2017-08-20,135.0
2385,Golden Gate Park,2017-08-27,100.0
2386,Golden Gate Park,2017-09-03,100.0
2387,Golden Gate Park,2017-09-10,100.0
2388,Golden Gate Park,2017-09-17,65.0
2389,Golden Gate Park,2017-09-24,100.0
2390,Golden Gate Park,2017-10-01,65.0
2391,Golden Gate Park,2017-10-08,135.0
2392,Golden Gate Park,2017-10-15,135.0
2393,Golden Gate Park,2017-10-22,100.0
2394,Golden Gate Park,2017-10-29,100.0
2395,Golden Gate Park,2017-11-05,100.0
2396,Golden Gate Park,2017-11-12,100.0
2397,Golden Gate Park,2017-11-19,100.0
2398,Golden Gate Park,2017-11-26,100.0
2399,Golden Gate Park,2017-12-03,135.0
2400,Golden Gate Park,2017-12-10,135.0
2401,Golden Gate Park,2017-12-17,135.0
2402,Golden Gate Park,2017-12-24,135.0
2403,Golden Gate Park,2017-12-31,135.0
2404,Golden Gate Park,2018-01-07,135.0
2405,Golden Gate Park,2018-01-14,135.0
2406,Golden Gate Park,2018-01-21,135.0
2407,Golden Gate Park,2018-01-28,135.0
2408,Golden Gate Park,2018-02-04,135.0
2409,Golden Gate Park,2018-02-11,135.0
2410,Golden Gate Park,2018-02-18,135.0
2411,Golden Gate Park,2018-02-25,135.0
2412,Golden Gate Park,2018-03-04,135.0
2413,Golden Gate Park,2018-03-11,135.0
2414,Golden Gate Park,2018-03-18,150.0
2415,Golden Gate Park,2018-03-25,155.0
2416,Golden Gate Park,2018-04-01,135.0
2417,Golden Gate Park,2018-04-08,135.0
2418,Golden Gate Park,2018-04-15,135.0
2419,Golden Gate Park,2018-04-22,135.0
2420,Golden Gate Park,2018-04-29,135.0
2421,Golden Gate Park,2018-05-06,150.0
2422,Golden Gate Park,2018-05-13,135.0
2423,Golden Gate Park,2018-05-20,165.0
2424,Golden Gate Park,2018-05-27,165.0
2425,Golden Gate Park,2018-06-03,135.0
2426,Golden Gate Park,2018-06-10,165.0
2427,Golden Gate Park,2018-06-17,165.0
2428,Golden Gate Park,2018-06-24,165.0
2429,Golden Gate Park,2018-07-01,165.0
2430,Golden Gate Park,2018-07-08,165.0
2431,Golden Gate Park,2018-07-15,165.0
2432,Golden Gate Park,2018-07-22,165.0
2433,Golden Gate Park,2018-07-29,165.0
2434,Golden Gate Park,2018-08-05,165.0
2435,Golden Gate Park,2018-08-12,300.0
2436,Golden Gate Park,2018-08-19,137.5
2437,Golden Gate Park,2018-08-26,145.0
2438,Golden Gate Park,2018-09-02,135.0
2439,Golden Gate Park,2018-09-09,135.0
2440,Golden Gate Park,2018-09-16,138.5
2441,Golden Gate Park,2018-09-23,137.33333333333334
2442,Golden Gate Park,2018-09-30,250.0
2443,Golden Gate Park,2018-10-07,199.0
2444,Golden Gate Park,2018-10-14,136.5
2445,Golden Gate Park,2018-10-21,135.0
2446,Golden Gate Park,2018-10-28,135.0
2447,Golden Gate Park,2018-11-04,135.0
2448,Golden Gate Park,2018-11-11,136.5
2449,Golden Gate Park,2018-11-18,135.0
2450,Golden Gate Park,2018-11-25,135.0
2451,Golden Gate Park,2018-12-02,135.0
2452,Golden Gate Park,2018-12-09,135.0
2453,Golden Gate Park,2018-12-16,135.0
2454,Golden Gate Park,2018-12-23,135.0
2455,Golden Gate Park,2018-12-30,135.0
2456,Golden Gate Park,2019-01-06,135.0
2457,Golden Gate Park,2019-01-13,135.0
2458,Golden Gate Park,2019-01-20,135.0
2459,Golden Gate Park,2019-01-27,135.0
2460,Golden Gate Park,2019-02-03,135.0
2461,Golden Gate Park,2019-02-10,135.0
2462,Golden Gate Park,2019-02-17,135.0
2463,Golden Gate Park,2019-02-24,135.0
2464,Golden Gate Park,2019-03-03,135.0
2465,Golden Gate Park,2019-03-10,135.0
2466,Golden Gate Park,2019-03-17,135.0
2467,Golden Gate Park,2019-03-24,135.0
2468,Golden Gate Park,2019-03-31,135.0
2469,Golden Gate Park,2019-04-07,135.0
2470,Golden Gate Park,2019-04-14,135.0
2471,Golden Gate Park,2019-04-21,137.5
2472,Golden Gate Park,2019-04-28,135.0
2473,Golden Gate Park,2019-05-05,135.0
2474,Golden Gate Park,2019-05-12,135.0
2475,Golden Gate Park,2019-05-19,138.0
2476,Golden Gate Park,2019-05-26,136.5
2477,Golden Gate Park,2019-06-02,137.0
2478,Golden Gate Park,2019-06-09,136.75
2479,Golden Gate Park,2019-06-16,139.66666666666666
2480,Golden Gate Park,2019-06-23,164.0
2481,Golden Gate Park,2019-06-30,158.66666666666666
2482,Golden Gate Park,2019-07-07,135.0
2483,Golden Gate Park,2019-07-14,160.16666666666669
2484,Golden Gate Park,2019-07-21,141.0
2485,Golden Gate Park,2019-07-28,138.0
2486,Golden Gate Park,2019-08-04,136.0
2487,Golden Gate Park,2019-08-18,135.0
2488,Golden Gate Park,2019-08-25,135.0
2489,Golden Gate Park,2019-09-01,135.0
2490,Golden Gate Park,2019-09-22,135.0
2491,Golden Gate Park,2019-09-29,135.0
2492,Golden Gate Park,2019-10-06,200.0
2493,Haight Ashbury,2015-05-10,120.0
2494,Haight Ashbury,2015-05-17,120.0
2495,Haight Ashbury,2015-05-24,125.0
2496,Haight Ashbury,2015-05-31,125.0
2497,Haight Ashbury,2015-06-07,125.0
2498,Haight Ashbury,2015-06-14,125.0
2499,Haight Ashbury,2015-06-21,125.0
2500,Haight Ashbury,2015-06-28,130.0
2501,Haight Ashbury,2015-07-05,125.0
2502,Haight Ashbury,2015-07-12,120.0
2503,Haight Ashbury,2015-07-19,120.0
2504,Haight Ashbury,2015-07-26,125.0
2505,Haight Ashbury,2015-08-02,122.5
2506,Haight Ashbury,2015-09-06,150.0
2507,Haight Ashbury,2015-09-13,150.0
2508,Haight Ashbury,2015-09-20,150.0
2509,Haight Ashbury,2015-09-27,150.0
2510,Haight Ashbury,2015-10-04,150.0
2511,Haight Ashbury,2015-10-11,143.5
2512,Haight Ashbury,2015-10-18,145.0
2513,Haight Ashbury,2015-10-25,139.0
2514,Haight Ashbury,2015-11-01,135.0
2515,Haight Ashbury,2015-11-08,125.0
2516,Haight Ashbury,2015-11-15,125.0
2517,Haight Ashbury,2015-11-22,125.0
2518,Haight Ashbury,2015-11-29,125.0
2519,Haight Ashbury,2015-12-06,115.0
2520,Haight Ashbury,2015-12-13,115.0
2521,Haight Ashbury,2015-12-20,119.0
2522,Haight Ashbury,2015-12-27,120.0
2523,Haight Ashbury,2016-01-03,120.0
2524,Haight Ashbury,2016-01-10,120.0
2525,Haight Ashbury,2016-01-17,119.0
2526,Haight Ashbury,2016-01-24,119.0
2527,Haight Ashbury,2016-01-31,119.0
2528,Haight Ashbury,2016-02-07,119.0
2529,Haight Ashbury,2016-02-14,115.0
2530,Haight Ashbury,2016-02-21,115.0
2531,Haight Ashbury,2016-02-28,115.0
2532,Haight Ashbury,2016-03-06,117.5
2533,Haight Ashbury,2016-03-13,119.0
2534,Haight Ashbury,2016-03-20,120.0
2535,Haight Ashbury,2016-03-27,120.0
2536,Haight Ashbury,2016-04-03,120.0
2537,Haight Ashbury,2016-04-10,119.0
2538,Haight Ashbury,2016-04-17,119.0
2539,Haight Ashbury,2016-04-24,120.0
2540,Haight Ashbury,2016-05-01,119.0
2541,Haight Ashbury,2016-05-08,120.0
2542,Haight Ashbury,2016-05-15,119.0
2543,Haight Ashbury,2016-05-22,120.0
2544,Haight Ashbury,2016-05-29,120.0
2545,Haight Ashbury,2016-06-05,120.0
2546,Haight Ashbury,2016-06-12,110.0
2547,Haight Ashbury,2016-06-19,110.0
2548,Haight Ashbury,2016-06-26,110.0
2549,Haight Ashbury,2016-07-03,110.0
2550,Haight Ashbury,2016-07-10,110.0
2551,Haight Ashbury,2016-07-17,107.0
2552,Haight Ashbury,2016-07-24,102.0
2553,Haight Ashbury,2016-07-31,104.5
2554,Haight Ashbury,2016-08-07,108.0
2555,Haight Ashbury,2016-08-14,100.0
2556,Haight Ashbury,2016-08-21,102.0
2557,Haight Ashbury,2016-08-28,103.75
2558,Haight Ashbury,2016-09-04,105.0
2559,Haight Ashbury,2016-09-11,100.0
2560,Haight Ashbury,2016-09-18,100.0
2561,Haight Ashbury,2016-09-25,102.0
2562,Haight Ashbury,2016-10-02,105.0
2563,Haight Ashbury,2016-10-09,100.0
2564,Haight Ashbury,2016-10-16,99.0
2565,Haight Ashbury,2016-10-23,100.0
2566,Haight Ashbury,2016-10-30,100.0
2567,Haight Ashbury,2016-11-06,100.0
2568,Haight Ashbury,2016-11-13,100.0
2569,Haight Ashbury,2016-11-20,100.0
2570,Haight Ashbury,2016-11-27,100.0
2571,Haight Ashbury,2016-12-04,100.0
2572,Haight Ashbury,2016-12-11,100.0
2573,Haight Ashbury,2016-12-18,100.0
2574,Haight Ashbury,2016-12-25,99.0
2575,Haight Ashbury,2017-01-01,99.0
2576,Haight Ashbury,2017-01-08,98.0
2577,Haight Ashbury,2017-01-15,98.66666666666667
2578,Haight Ashbury,2017-01-22,99.0
2579,Haight Ashbury,2017-01-29,98.66666666666667
2580,Haight Ashbury,2017-02-05,99.0
2581,Haight Ashbury,2017-02-12,99.0
2582,Haight Ashbury,2017-02-19,100.0
2583,Haight Ashbury,2017-02-26,100.0
2584,Haight Ashbury,2017-03-05,100.0
2585,Haight Ashbury,2017-03-12,100.0
2586,Haight Ashbury,2017-03-19,101.66666666666667
2587,Haight Ashbury,2017-03-26,100.0
2588,Haight Ashbury,2017-04-02,102.0
2589,Haight Ashbury,2017-04-09,100.0
2590,Haight Ashbury,2017-04-16,105.0
2591,Haight Ashbury,2017-04-23,103.33333333333333
2592,Haight Ashbury,2017-04-30,102.0
2593,Haight Ashbury,2017-05-07,101.16666666666666
2594,Haight Ashbury,2017-05-14,105.0
2595,Haight Ashbury,2017-05-21,109.0
2596,Haight Ashbury,2017-05-28,104.66666666666667
2597,Haight Ashbury,2017-06-04,102.0
2598,Haight Ashbury,2017-06-11,101.5
2599,Haight Ashbury,2017-06-18,101.66666666666667
2600,Haight Ashbury,2017-06-25,100.0
2601,Haight Ashbury,2017-07-02,100.0
2602,Haight Ashbury,2017-07-09,106.16666666666666
2603,Haight Ashbury,2017-07-16,107.0
2604,Haight Ashbury,2017-07-23,107.0
2605,Haight Ashbury,2017-07-30,107.0
2606,Haight Ashbury,2017-08-06,110.0
2607,Haight Ashbury,2017-08-13,118.33333333333333
2608,Haight Ashbury,2017-08-20,110.0
2609,Haight Ashbury,2017-08-27,106.83333333333334
2610,Haight Ashbury,2017-09-03,108.0
2611,Haight Ashbury,2017-09-10,110.0
2612,Haight Ashbury,2017-09-17,107.0
2613,Haight Ashbury,2017-09-24,107.0
2614,Haight Ashbury,2017-10-01,109.0
2615,Haight Ashbury,2017-10-08,114.0
2616,Haight Ashbury,2017-10-15,107.0
2617,Haight Ashbury,2017-10-22,109.0
2618,Haight Ashbury,2017-10-29,106.66666666666667
2619,Haight Ashbury,2017-11-05,110.0
2620,Haight Ashbury,2017-11-12,110.0
2621,Haight Ashbury,2017-11-19,105.0
2622,Haight Ashbury,2017-11-26,102.0
2623,Haight Ashbury,2017-12-03,101.66666666666666
2624,Haight Ashbury,2017-12-10,107.0
2625,Haight Ashbury,2017-12-17,105.0
2626,Haight Ashbury,2017-12-24,105.0
2627,Haight Ashbury,2017-12-31,105.0
2628,Haight Ashbury,2018-01-07,105.0
2629,Haight Ashbury,2018-01-14,105.0
2630,Haight Ashbury,2018-01-21,102.0
2631,Haight Ashbury,2018-01-28,100.0
2632,Haight Ashbury,2018-02-04,104.41666666666666
2633,Haight Ashbury,2018-02-11,102.0
2634,Haight Ashbury,2018-02-18,101.8
2635,Haight Ashbury,2018-02-25,100.0
2636,Haight Ashbury,2018-03-04,102.0
2637,Haight Ashbury,2018-03-11,102.0
2638,Haight Ashbury,2018-03-18,105.0
2639,Haight Ashbury,2018-03-25,115.25
2640,Haight Ashbury,2018-04-01,109.875
2641,Haight Ashbury,2018-04-08,115.0
2642,Haight Ashbury,2018-04-15,112.0
2643,Haight Ashbury,2018-04-22,125.0
2644,Haight Ashbury,2018-04-29,116.66666666666667
2645,Haight Ashbury,2018-05-06,119.83333333333334
