,ds,yhat,yhat_lower,yhat_upper
179,2019-02-17,96.33730107342394,86.2733503774013,106.34689318771174
180,2019-02-24,95.44106817164689,85.36854644299194,105.72603235284475
181,2019-03-03,97.75702324828978,87.40044325752172,108.0436605588773
182,2019-03-10,99.18489906857258,88.71775315471618,109.9985769810235
183,2019-03-17,100.28122484688384,89.60854044055077,111.23407427142028
184,2019-03-24,99.64815815679955,88.9701519786249,111.07956775983152
185,2019-03-31,99.18476677936583,87.69803516151512,110.96661597234336
186,2019-04-07,101.26751688736228,89.16062282205688,113.3636989057208
187,2019-04-14,98.52587004977795,86.1550822928068,110.70793481937842
188,2019-04-21,99.06532133911386,86.74541273917029,111.65529289194457
189,2019-04-28,99.9532989956033,87.26411666448683,112.66411431189097
190,2019-05-05,101.73691079538348,88.66886902968875,114.83875107874684
191,2019-05-12,105.70352870443496,92.54607887265962,119.52492361171029
192,2019-05-19,105.99456579069769,92.15319895284162,119.87347817962947
193,2019-05-26,105.24605009294666,91.3552757006406,119.77495032625828
194,2019-06-02,107.23326937385211,93.3160025035199,122.18228273647331
195,2019-06-09,108.1355869388099,93.79539961707171,122.99021288932639
196,2019-06-16,107.89905928924958,93.16754315450305,123.0772810811594
197,2019-06-23,109.75066682826764,94.45399403978986,125.63151464828482
198,2019-06-30,109.33683132035684,93.9138806841946,124.89483819816094
